StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent Form,prolific_id,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,comp_check_control,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,comp_check_inocul,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,text,politic
05/08/2024 6:59,05/08/2024 7:05,IP Address,140.233.225.4,100,393,TRUE,05/08/2024 7:05,R_63WTmHYi8obwnQM,,,,,40.7123,-74.0068,anonymous,EN,I consent to my participation in the study,668e512f7e4b3c44b44e6309,,,,,,46.133,112.365,135.347,2,polarisation and hate pressures in politics,3.239,152.005,206.501,2,Abortion is a very delicate issue in our system but should be treated as such. I personally belief women should be given the opportunity to legally abort or terminate pregnancies in certain situations that are unfortunate like rape cases or health issues. nobody should be allowed to bore a child of an abuser as it will go a long way to affect their mental well being.,Republican
05/08/2024 6:56,05/08/2024 7:05,IP Address,212.116.254.11,100,574,TRUE,05/08/2024 7:05,R_6dtlJKXtYZvhcc1,,,,,39.0469,-77.4903,anonymous,EN,I consent to my participation in the study,66290a1deb25bf69bcd79eaf,,,,,,1.557,181.703,184.531,8,How hate pushers on social media use our political division as a society to foster hate among us using the media and internet.,2.118,241.518,340.975,7,"I think that abortion should be legal until the pregancy reaches 12 weeks. This is because after 12 weeks, the baby is actually becomig a growing life and getting rid of it at this point is heartless in my opinion. I think the 12 week period gives the mother enough time to decide if they want to keep the baby or not. So if there is no reason to terminate the pregnancy such as rape, sickness and pregnancy complications, there is no need for abortion. Instead, people need to be educated on sexual health and wellbeing in order to take measures on how to prevent pragnancy. This will help save women the trauama and difficult decisons.",Republican
05/08/2024 6:44,05/08/2024 7:05,IP Address,204.242.1.1,100,1285,TRUE,05/08/2024 7:05,R_5LGyz0MpKMLFq6d,,,,,39.0469,-77.4903,anonymous,EN,I consent to my participation in the study,654cd7cdd242242523a845f2,239.627,422.647,481.278,7,Definition and meaning of congress,,,,,,3.781,576.073,607.281,78,"Abortion is a highly controversial problem  in the United States with opinions often reflecting deep moral, ethical, and religious beliefs. The legal rank of abortion was considerably modified by the Supreme Court's decision which overturned Roe v. Wade, effectively allowing states to control abortion access. This has led to a variety of laws across the country. supporters of abortion rights argue for the importance of bodily autonomy and the right to make personal medical decisions, while opponents highlight the rights of the unborn baby. The debate continues to evoke passionate responses, shaping political discourse and influencing voter behavior. Overall, the evolving legal landscape underscores ",Republican
05/08/2024 6:49,05/08/2024 7:05,IP Address,172.74.75.147,100,998,TRUE,05/08/2024 7:05,R_7tDbIpWzGqcRetp,,,,,35.6618,-78.3993,anonymous,EN,I consent to my participation in the study,5b2669ae0ec82d0001d20b40,8.767,116.296,175.238,4,The video was about the U.S. congress house of representatives and congress.,,,,,,9.056,276.015,664.478,3,"I feel that abortion is a gut wrenching decision that should be between a woman and her doctor. While there are many reason that a woman may choose an abortion due to many circumstances i feel there are reasons that only the woman can know if she can live with the decision or not. For me i do believe abortion should be a womans choice, I am torn because i feel it is morally wrng in most cases. Being a religious person, my bible tells me that all life matters and a sin to take a life. To my understanding most people believe that  abortion should be legal in certain circumstances and fewer people believe that abortion should just be legal. I guess my  opinion is that of the way the majority feels. I cannot fathom that a rape, incest, victim should be made to have an unwanted baby. ",Democract
05/08/2024 6:59,05/08/2024 7:05,IP Address,69.66.191.110,100,374,TRUE,05/08/2024 7:05,R_3o8foyeTWgxIucv,,,,,38.9487,-92.3371,anonymous,EN,I consent to my participation in the study,65f2b68657e213cc7cb1ca54,,,,,,94.547,94.547,115.215,1,recognizing manipulation for what it is online,2.301,195.299,240.686,5,"Abortion is healthcare.  The government has no business inserting itself in a woman's healthcare by her doctor.  People who used to voice their requirement for small government now meddle in places where they shouldn't and in some cases even seek to punish women for seeking needed healthcare.  It all reeks of foreign influence, as the party of punishing women has changed to something like wanting to rule over women rather than represent women.",Independent
05/08/2024 6:59,05/08/2024 7:06,IP Address,72.238.114.204,100,419,TRUE,05/08/2024 7:06,R_7C2tkMnmnc0hDkA,,,,,28.6841,-81.2812,anonymous,EN,I consent to my participation in the study,5eceed79840590300f53fa51,76.556,178.269,178.6,4,The video was talking about congress.,,,,,,3.67,212.798,213.076,33,"I think as of right now, abortion is something I'm very mixed about. I think the idea of killing babies whatever and whenever is a see of murder, as I feel like it is killing a new form of life that could have a new start. But if it's used to help save the mother from a certain thing that might kill them, then it might be okay in some aspects. I feel like it's something people need to know more.",Independent
05/08/2024 6:59,05/08/2024 7:06,IP Address,73.194.163.34,100,390,TRUE,05/08/2024 7:06,R_18IqhzTmdY82gnk,,,,,39.745,-75.0924,anonymous,EN,I consent to my participation in the study,65f353147653b5d6eee93ebe,,,,,,4.872,130.333,131.14,3,how focusing on differences causes division,7.391,164.933,222.34,11,i do not have no problem with anyone getting an abortion. it has been going on forever and will always till the end of humanity continue with or without laws. it is not anyones business what i do with a portion of my body.  the only reason why its an issue is because religion and politics are mixing when they are not supposed to. i really don't have anything else to say a bout it. its not that deep. its very simple. if i have a wart its not your business if i decide to keep it or not. is sperm a baby? stop jacking off,Independent
05/08/2024 6:59,05/08/2024 7:06,IP Address,76.119.85.246,100,396,TRUE,05/08/2024 7:06,R_1OryVTHQt7KxMtW,,,,,42.3491,-71.5431,anonymous,EN,I consent to my participation in the study,663cd4d41eedc75c912e604d,,,,,,102.856,102.856,134.069,1,"It's better to see the similarities between us instead of the differences, and to not pay attention to the opinions of those just pushing hate.",1.364,222.071,249.692,9,"I think the general idea that states should have their own laws on it makes sense. The people living in those states choose their representative to represent them. Sometimes, they make the laws a little more strict than I agree with. I generally support abortion up until a reasonable time period with exceptions for rape, etc. Some countries are stricter than others, I believe the US falls a little more in the middle. Even some countries that us ourselves consider extremely progressive have more strict limits on the deadline to abort. However, I think that we should follow the advice of those most qualified on the decision and set the deadline however long it should be with obvious exceptions.",Independent
05/08/2024 7:00,05/08/2024 7:06,IP Address,174.224.187.182,100,350,TRUE,05/08/2024 7:06,R_7MfjRqwb8FGol0U,,,,,41.5382,-72.8008,anonymous,EN,I consent to my participation in the study,5ff591cba89e1b000bfb9852,1.715,107.218,123.338,11,It was an informational video on how congress works when it comes to passing laws. ,,,,,,7.289,52.658,96.385,2,"I do not believe abortion should be legal within the United States. Abortion is murder. All life is sacred and we do not have the right to take any life, wether born or unborn. Many people believe that it is a woman’s right to chose what she does with her unborn child since it is her body. I do not believe this because and unborn fetus has its own soul and is a separate living thing. ",Republican
05/08/2024 6:56,05/08/2024 7:06,IP Address,198.27.241.227,100,582,TRUE,05/08/2024 7:06,R_7iXc8c1TjWu0zm4,,,,,37.8107,-122.2479,anonymous,EN,I consent to my participation in the study,633a2bba24da1e2f594f9d62,,,,,,84.546,111.271,125.02,3,Political divide between groups is sometimes further aggravated by people who benefit from the infighting produced.,1.855,194.972,195.301,2,"I believe that abortion is a very polarizing political topic in the USA. Therefore, at minimum, the legality of the procedure should be decided by the states, as people from different sides of the political spectrum have very different opinions on it. Some might see it as a question of body autonomy, while some might see it as a moral issue due to the baby's life. The overturning of Roe v. Wade was a good step in the right direction, and would help facilitate the delegation of this issue to the states.",Independent
05/08/2024 6:52,05/08/2024 7:06,IP Address,108.213.240.135,100,820,TRUE,05/08/2024 7:06,R_55AQmsHYQh7C69H,,,,,39.6804,-86.1306,anonymous,EN,I consent to my participation in the study,668360504a6bc3d0b41763e3,,,,,,127.684,273.367,277.609,3,"How political divide by ""hate pushers"" is something we can all fall victim to and how we should try to rise above this type of person/attitude",3.144,3.144,511.441,1,"I think abortion is a right for people with uteruses and the fact that the government keeps trying to stick its nose into reproductive rights makes me more angry than I even have words for. Raising restrictions or even banning abortion completely does not make people less likely to seek out having an abortion, it only increases the chance of unsafe abortion methods. The sooner we can get back to the place we were in before Roe v. Wade was overturned, the sooner we can get these people back to safe health access when it comes to reproductive health in general but especially abortion.",Democract
